ID,Year,Month,BranchCodeText,BranchCode,BranchName,AreaName,SAM,Region,Segment,AlertTotal,AlertClosed,AlertOutStanding,AlertRatio,AlertScore,STRRaised,STRRaisedScore,STRConverted,STRConvertedScore,CLTrainingTotal,CLTrainingClosed,CLTrainingOutStanding,CLTrainingRatio,CLTrainingScore,ELTrainingTotal,ELTrainingClosed,ELTrainingOutStanding,ELTrainingRatio,ELTrainingScore,KYCTotal,KYCclosed,KYCOutStanding,KYCRatio,KYCScore,BranchReviewTotal,BranchReviewClose,BranchReviewOutStanding,BranchReviewRatio,BranchReviewScore,PEPTotal,PEPClose,PEPOutstanding,PEPRatio,PEPScore,TOP100Ratio,TOP100Score,TotalScore,TotalScoreWOBonus,RankOrder,RegionRankOrder,Threshold,
34707,2019,09,1343,1343,Kunri,Mirpurkhas Area,NO SAM,Hyderabad,Retail,3,3,0,1,25,,,,,1,1,0,1,10,6,6,0,1,10,25,25,0,1,20,49,49,0,1,20,0,0,0,1,0,1,15,100,100,301,10,Fully Compliant,
35633,2019,09,1347,1347,Sher Kot,Kohat,NO SAM,Peshawar,Retail,2,2,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,181,179,2,0.9889503,19.77901,45,45,0,1,20,3,1,2,0.3333333,-5,0,0,79.77901,79.77901,1500,62,Partially Compliant,
35784,2019,09,1348,1348,UMERABAD,Pattoki,NO SAM,Sahiwal,Retail,2,2,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,188,188,0,1,20,78,78,0,1,20,0,0,0,1,0,1,15,100,100,663,8,Fully Compliant,
34588,2019,09,1349,1349,Alipur Chatta,Wazirabad,NO SAM,Gujranwala,Retail,5,5,0,1,25,,,,,0,0,0,1,10,7,7,0,1,10,242,241,1,0.9958678,19.91736,56,56,0,1,20,0,0,0,1,0,1,15,99.91736,99.91736,772,41,Significantly Compliant,
35757,2019,09,1350,1350,KASUR BHEDIAN KALAN,Kasur,NO SAM,Sahiwal,Retail,0,0,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,25,25,0,1,20,45,45,0,1,20,0,0,0,1,0,1,15,100,100,718,68,Fully Compliant,
34525,2019,09,1352,1352,Hafizabad Road,Bank Square Gujranwala,NO SAM,Gujranwala,Retail,6,6,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,136,136,0,1,20,69,69,0,1,20,0,0,0,1,0,1,15,100,100,128,7,Fully Compliant,
34774,2019,09,1353,1353,F-6   Super Market,F-7,SAM Islamaabad,Islamabad,Retail,23,17,6,0.7391304,18.47826,,,,,1,1,0,1,10,11,11,0,1,10,354,344,10,0.9717514,19.43503,0,0,0,1,20,9,4,5,0.4444444,-5,1,15,87.91329,87.91329,1346,100,Partially Compliant,
34823,2019,09,1355,1355,Karore,Murree,SAM Semi Urban,Islamabad,Retail,0,0,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,73,73,0,1,20,62,62,0,1,20,0,0,0,1,0,1,15,100,100,257,31,Fully Compliant,
35734,2019,09,1356,1356,CHAK NO. 78/E.B,Burewala,NO SAM,Sahiwal,Retail,1,1,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,27,27,0,1,20,75,75,0,1,20,0,0,0,1,0,1,15,100,100,696,46,Fully Compliant,
35605,2019,09,1359,1359,D.I. Khan-Circular Road,D.I. Khan,NO SAM,Peshawar,Retail,25,17,8,0.68,17,,,,,3,3,0,1,10,14,14,0,1,10,157,157,0,1,20,51,51,0,1,20,0,0,0,1,0,0.1052632,1.578947,78.578947,78.578947,1513,67,Partially Compliant,
35899,2019,09,1361,1361,Adda Pasroorian ,Circular Road,NO SAM,Sialkot,Retail,6,6,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,57,57,0,1,20,66,66,0,1,20,0,0,0,1,0,1,15,100,100,606,5,Fully Compliant,
34531,2019,09,1362,1362,Kot Ladha,Hafizabad,NO SAM,Gujranwala,Retail,2,2,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,54,54,0,1,20,125,123,2,0.984,19.68,0,0,0,1,0,1,15,99.68,99.68,836,45,Significantly Compliant,
34881,2019,09,1363,1363,KARRIALA,Bhoun Chowk Chakwal,NO SAM,Jhelum,Retail,0,0,0,1,25,,,,,2,2,0,1,10,3,3,0,1,10,50,50,0,1,20,27,27,0,1,20,0,0,0,1,0,1,15,100,100,267,58,Fully Compliant,
34438,2019,09,1369,1369,PANWAN,Jaranwala,NO SAM,Faisalabad,Retail,0,0,0,1,25,,,,,2,2,0,1,10,3,3,0,1,10,62,61,1,0.983871,19.67742,64,64,0,1,20,0,0,0,1,0,1,15,99.67742,99.67742,837,73,Significantly Compliant,
34597,2019,09,1370,1370,SERVICE MORE GUJRAT,Gujrat City,NO SAM,Gujrat,Retail,6,6,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,143,131,12,0.9160839,18.32168,111,110,1,0.990991,19.81982,0,0,0,1,0,1,15,98.1415,98.1415,997,49,Significantly Compliant,
35951,2019,09,1371,1371,Adda,Neikapura,NO SAM,Sialkot,Retail,7,2,5,0.2857143,7.142858,,,,,2,2,0,1,10,8,8,0,1,10,127,125,2,0.984252,19.68504,63,63,0,1,20,0,0,0,1,0,1,15,81.827898,81.827898,1464,81,Partially Compliant,
35812,2019,09,1372,1372,College Road Sargodha                 ,Gillwala,NO SAM,Sargodha,Retail,1,1,0,1,25,,,,,0,0,0,1,10,7,7,0,1,10,235,235,0,1,20,67,67,0,1,20,0,0,0,1,0,1,15,100,100,672,15,Fully Compliant,
34650,2019,09,1375,1375,HELAN,Mangowal,NO SAM,Gujrat,Retail,4,4,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,48,48,0,1,20,70,70,0,1,20,0,0,0,1,0,1,15,100,100,185,20,Fully Compliant,
35851,2019,09,1376,1376,  Kot Moman                                       ,Kutchery Bazar,NO SAM,Sargodha,Retail,2,2,0,1,25,,,,,0,0,0,1,10,7,7,0,1,10,72,72,0,1,20,60,60,0,1,20,1,0,1,0,-5,1,15,95,95,1164,59,Significantly Compliant,
34380,2019,09,1379,1379,Khairpur Tamewali,Hasilpur,NO SAM,Bahawalpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,117,117,0,1,20,147,147,0,1,20,0,0,0,1,0,1,15,100,100,53,25,Fully Compliant,
34651,2019,09,1381,1381,SAROKI,Mangowal,NO SAM,Gujrat,Retail,1,1,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,41,41,0,1,20,125,125,0,1,20,0,0,0,1,0,1,15,100,100,186,21,Fully Compliant,
35534,2019,09,1383,1383,MOHRI FARMAN SHAH,Bagh,NO SAM,Muzaffarabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,2,2,0,1,10,22,22,0,1,20,56,56,0,1,20,0,0,0,1,0,1,15,100,100,396,2,Fully Compliant,
35438,2019,09,1384,1384,KOTLA MUGHLAN,DG Khan Area,NO SAM,Multan,Retail,2,2,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,20,20,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,337,20,Fully Compliant,
35564,2019,09,1386,1386,Bandi Abbasspur,Rawalakot,NO SAM,Muzaffarabad,Retail,0,0,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,701,644,57,0.9186876,18.37375,110,101,9,0.9181818,18.36364,0,0,0,1,0,1,15,96.73739,96.73739,1068,39,Significantly Compliant,
34729,2019,09,1387,1387,Baffa,Abbottabad,SAM Semi Urban,Islamabad,Retail,0,0,0,1,25,,,,,4,4,0,1,10,6,6,0,1,10,48,48,0,1,20,62,62,0,1,20,1,0,1,0,-5,1,15,95,95,1128,70,Significantly Compliant,
35971,2019,09,1388,1388,Bhan Saeedabad,Dadu,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,66,66,0,1,20,61,60,1,0.9836066,19.67213,0,0,0,1,0,1,15,99.67213,99.67213,839,23,Significantly Compliant,
35924,2019,09,1390,1390,Bhallagan,Daska,NO SAM,Sialkot,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,2,1,0.6666667,6.666667,31,31,0,1,20,39,39,0,1,20,0,0,0,1,0,1,15,96.666667,96.666667,1077,60,Significantly Compliant,
34465,2019,09,1392,1392,DHANOLA; CHAK NO.117 JB,Pmc,NO SAM,Faisalabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,2,2,0,1,10,54,54,0,1,20,120,120,0,1,20,0,0,0,1,0,1,15,100,100,78,19,Fully Compliant,
35981,2019,09,1393,1393,Pano Aqil,F.F.C. Mirpur Mathelo,NO SAM,Sukkur,Retail,1,0,1,0,0,,,,,1,1,0,1,10,7,7,0,1,10,251,251,0,1,20,98,98,0,1,20,0,0,0,1,0,1,15,75,75,1569,52,Partially Compliant,
35785,2019,09,1395,1395,JUMBER KHURD,Pattoki,NO SAM,Sahiwal,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,54,54,0,1,20,79,79,0,1,20,0,0,0,1,0,1,15,100,100,664,9,Fully Compliant,
34589,2019,09,1397,1397,Kot Inayat Khan,Wazirabad,NO SAM,Gujranwala,Retail,1,1,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,149,149,0,1,20,153,153,0,1,20,0,0,0,1,0,1,15,100,100,159,34,Fully Compliant,
34716,2019,09,1398,1398,Market Road Nawabshah,Nawabshah Area,NO SAM,Hyderabad,Retail,3,0,3,0,0,,,,,1,1,0,1,10,5,5,0,1,10,53,53,0,1,20,83,83,0,1,20,4,0,4,0,-5,1,15,70,70,1624,56,Partially Compliant,
35396,2019,09,1399,1399,PULL MANDA,Jatlan,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,105,105,0,1,20,54,54,0,1,20,0,0,0,1,0,1,15,100,100,421,40,Fully Compliant,
35401,2019,09,1400,1400,SEHNSA,Kotli,NO SAM,Mirpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,79,79,0,1,20,66,20,46,0.3030303,0,0,0,0,1,0,1,15,80,80,1496,60,Partially Compliant,
35283,2019,09,1401,1401,Shabqadar; Charsadda,Charsadda,NO SAM,Mardan,Retail,3,3,0,1,25,,,,,0,0,0,1,10,7,7,0,1,10,180,180,0,1,20,68,68,0,1,20,0,0,0,1,0,1,15,100,100,502,57,Fully Compliant,
35439,2019,09,1402,1402,SHIKARPUR DISTT. RAJANPUR,DG Khan Area,NO SAM,Multan,Retail,1,1,0,1,25,,,,,2,2,0,1,10,3,3,0,1,10,5,5,0,1,20,53,53,0,1,20,0,0,0,1,0,1,15,100,100,338,21,Fully Compliant,
35119,2019,09,1403,1403,Abdullah Haroon Rd,Saddar,SAM East,Karachi,Retail,13,8,5,0.6153846,15.38462,,,,,0,0,0,1,10,12,12,0,1,10,56,56,0,1,20,50,50,0,1,20,2,0,2,0,-5,1,15,85.38462,85.38462,1402,133,Partially Compliant,
36005,2019,09,1404,1404,Badah,Larkana,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,18,18,0,1,20,84,84,0,1,20,0,0,0,1,0,1,15,100,100,576,5,Fully Compliant,
35937,2019,09,1405,1405,Baddomalhi,Narowal,NO SAM,Sialkot,Retail,6,5,1,0.8333333,20.83333,,,,,1,1,0,1,10,5,5,0,1,10,92,92,0,1,20,37,37,0,1,20,0,0,0,1,0,1,15,95.83333,95.83333,1107,65,Significantly Compliant,
34541,2019,09,1407,1407,Gondlanwala Road,Model Town Gujranwala,NO SAM,Gujranwala,Retail,8,8,0,1,25,,,,,2,2,0,1,10,7,7,0,1,10,84,82,2,0.9761904,19.52381,79,79,0,1,20,0,0,0,1,0,1,15,99.52381,99.52381,863,50,Significantly Compliant,
34373,2019,09,1408,1408,Bangla Dharanwala,Gm Chishtian,NO SAM,Bahawalpur,Retail,3,3,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,80,78,2,0.975,19.5,68,68,0,1,20,0,0,0,1,0,1,15,99.5,99.5,870,43,Significantly Compliant,
35758,2019,09,1409,1409,CHOWK ALLAH ABAD THEENG MORE,Kasur,NO SAM,Sahiwal,Retail,2,2,0,1,25,,,,,0,0,0,1,10,10,10,0,1,10,70,70,0,1,20,53,53,0,1,20,0,0,0,1,0,1,15,100,100,719,69,Fully Compliant,
34865,2019,09,1410,1410,Hattar,Wah,SAM Semi Urban,Islamabad,Retail,5,0,5,0,0,,,,,0,0,0,1,10,2,2,0,1,10,40,40,0,1,20,61,61,0,1,20,0,0,0,1,0,1,15,75,75,1560,125,Partially Compliant,
34576,2019,09,1413,1413,Safdarabad,Sheikhupura,NO SAM,Gujranwala,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,89,89,0,1,20,87,87,0,1,20,0,0,0,1,0,1,15,100,100,152,27,Fully Compliant,
36006,2019,09,1415,1415,Nasirabad,Larkana,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,26,26,0,1,20,54,54,0,1,20,0,0,0,1,0,1,15,100,100,577,6,Fully Compliant,
34758,2019,09,1416,1416,Alipur Farash,Blue Area,SAM Islamaabad,Islamabad,Retail,5,5,0,1,25,,,,,0,0,0,1,10,8,8,0,1,10,450,449,1,0.9977778,19.95555,55,55,0,1,20,0,0,0,1,0,1,15,99.95555,99.95555,765,43,Significantly Compliant,
35786,2019,09,1417,1417,CHAK NO. 66 DINA NATH,Pattoki,NO SAM,Sahiwal,Retail,2,2,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,26,26,0,1,20,58,58,0,1,20,0,0,0,1,0,1,15,100,100,665,10,Fully Compliant,
34532,2019,09,1418,1418,Pindi Bhattian,Hafizabad,NO SAM,Gujranwala,Retail,11,11,0,1,25,,,,,4,4,0,1,10,9,9,0,1,10,137,137,0,1,20,77,77,0,1,20,0,0,0,1,0,1,15,100,100,132,4,Fully Compliant,
35277,2019,09,1419,1419,Thana; Ranizai; M.Agency,Chakdara,NO SAM,Mardan,Retail,8,8,0,1,25,,,,,2,2,0,1,10,3,3,0,1,10,84,84,0,1,20,62,62,0,1,20,0,0,0,1,0,1,15,100,100,471,26,Fully Compliant,
34598,2019,09,1420,1420,SMALL INDUSTRIAL ESTATE GUJRAT,Gujrat City,NO SAM,Gujrat,Retail,11,11,0,1,25,,,,,0,0,0,1,10,9,9,0,1,10,143,138,5,0.965035,19.3007,86,86,0,1,20,0,0,0,1,0,1,15,99.3007,99.3007,890,37,Significantly Compliant,
34400,2019,09,1422,1422,Chak No.13/Bc,Qamc Bahawalpur,NO SAM,Bahawalpur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,40,40,0,1,20,70,70,0,1,20,0,0,0,1,0,1,15,100,100,65,37,Fully Compliant,
34381,2019,09,1424,1424,Fort Abbas,Hasilpur,NO SAM,Bahawalpur,Retail,2,2,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,100,100,0,1,20,143,143,0,1,20,0,0,0,1,0,1,15,100,100,54,26,Fully Compliant,
35705,2019,09,1426,1426,MARRIABAD,Quetta City,NO SAM,Quetta,Retail,13,12,1,0.9230769,23.07692,,,,,0,0,0,1,10,4,4,0,1,10,39,39,0,1,20,71,71,0,1,20,3,1,2,0.3333333,-5,1,15,93.07692,93.07692,1235,36,Significantly Compliant,
34542,2019,09,1429,1429,Model Town,Model Town Gujranwala,NO SAM,Gujranwala,Retail,8,8,0,1,25,,,,,1,1,0,1,10,8,8,0,1,10,84,81,3,0.9642857,19.28572,81,81,0,1,20,1,0,1,0,-5,1,15,94.28572,94.28572,1196,65,Significantly Compliant,
35852,2019,09,1432,1432,  Satellite Town Sargodha               ,Kutchery Bazar,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,9,7,2,0.7777778,7.777778,314,314,0,1,20,88,88,0,1,20,1,0,1,0,-5,1,15,92.777778,92.777778,1243,70,Significantly Compliant,
35556,2019,09,1433,1433,BARRAL,Pallandri,NO SAM,Muzaffarabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,3,3,0,1,10,108,108,0,1,20,75,75,0,1,20,0,0,0,1,0,1,15,100,100,408,16,Fully Compliant,
35575,2019,09,1435,1435,Karak,Bannu,NO SAM,Peshawar,Retail,1,1,0,1,25,,,,,0,0,0,1,10,9,8,1,0.8888889,8.888889,191,191,0,1,20,47,43,4,0.9148936,18.29787,0,0,0,1,0,0.08333334,1.25,83.436759,83.436759,1444,49,Partially Compliant,
35535,2019,09,1437,1437,DHIRKOT,Bagh,NO SAM,Muzaffarabad,Retail,0,0,0,1,25,,,,,2,2,0,1,10,8,8,0,1,10,160,160,0,1,20,66,66,0,1,20,0,0,0,1,0,1,15,100,100,397,3,Fully Compliant,
34717,2019,09,1439,1439,P.M.C. Nawabshah,Nawabshah Area,NO SAM,Hyderabad,Retail,0,0,0,1,25,,,,,1,0,1,0,0,10,10,0,1,10,98,98,0,1,20,109,109,0,1,20,0,0,0,1,0,1,15,90,90,1302,26,Significantly Compliant,
35302,2019,09,1440,1440,Yar Hussain; Lahor; Swabi,Mardan,NO SAM,Mardan,Retail,6,6,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,47,47,0,1,20,50,50,0,1,20,0,0,0,1,0,1,15,100,100,468,33,Fully Compliant,
35763,2019,09,1444,1444,BASIRPUR,Okara,NO SAM,Sahiwal,Retail,2,2,0,1,25,,,,,1,1,0,1,10,7,7,0,1,10,53,53,0,1,20,39,39,0,1,20,0,0,0,1,0,1,15,100,100,724,74,Fully Compliant,
34905,2019,09,1447,1447,DAULTALA,G.T. Road Gujar Khan,NO SAM,Jhelum,Retail,0,0,0,1,25,,,,,1,1,0,1,10,2,2,0,1,10,83,83,0,1,20,0,0,0,1,20,0,0,0,1,0,1,15,100,100,218,27,Fully Compliant,
34730,2019,09,1448,1448,Oughi Bazar,Abbottabad,SAM Semi Urban,Islamabad,Retail,3,0,3,0,0,,,,,3,3,0,1,10,7,6,1,0.8571429,8.571428,171,171,0,1,20,63,63,0,1,20,1,0,1,0,-5,1,15,68.571428,68.571428,1632,146,Marginally Compliant,
34624,2019,09,1449,1449,GUJRAT-G.T. ROAD,Kutchery Chowk,NO SAM,Gujrat,Retail,5,5,0,1,25,,,,,0,0,0,1,10,6,6,0,1,10,103,103,0,1,20,110,110,0,1,20,0,0,0,1,0,1,15,100,100,176,11,Fully Compliant,
35842,2019,09,1450,1450,  Ochali                                          ,Khushab,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,24,24,0,1,20,58,58,0,1,20,0,0,0,1,0,1,15,100,100,649,6,Fully Compliant,
34599,2019,09,1451,1451,GUJRAT-FAISAL GATE,Gujrat City,NO SAM,Gujrat,Retail,6,6,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,86,79,7,0.9186047,18.37209,15,15,0,1,20,0,0,0,1,0,1,15,98.37209,98.37209,969,43,Significantly Compliant,
34625,2019,09,1452,1452,KABLI GATE; GUJRAT,Kutchery Chowk,NO SAM,Gujrat,Retail,6,6,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,106,97,9,0.9150943,18.30189,50,50,0,1,20,0,0,0,1,0,1,15,98.30189,98.30189,980,44,Significantly Compliant,
35911,2019,09,1453,1453,Chiraghpura,City,NO SAM,Sialkot,Retail,4,4,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,81,81,0,1,20,48,41,7,0.8541667,17.08333,0,0,0,1,0,1,15,97.08333,97.08333,1056,57,Significantly Compliant,
34543,2019,09,1455,1455,Civil Lines,Model Town Gujranwala,NO SAM,Gujranwala,Retail,2,2,0,1,25,,,,,1,1,0,1,10,6,6,0,1,10,61,61,0,1,20,88,88,0,1,20,0,0,0,1,0,1,15,100,100,136,11,Fully Compliant,
35718,2019,09,1456,1456,LORALAI,Zarghoon,NO SAM,Quetta,Retail,14,13,1,0.9285714,23.21428,,,,,1,1,0,1,10,3,3,0,1,10,43,43,0,1,20,63,63,0,1,20,4,3,1,0.75,-5,1,15,93.21428,93.21428,1232,35,Significantly Compliant,
35719,2019,09,1457,1457,CHAMAN,Zarghoon,NO SAM,Quetta,Retail,18,14,4,0.7777778,19.44444,,,,,0,0,0,1,10,4,4,0,1,10,24,24,0,1,20,81,81,0,1,20,0,0,0,1,0,1,15,94.44444,94.44444,1190,31,Significantly Compliant,
35813,2019,09,1460,1460,  Chak No.84/Sb                                 ,Gillwala,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,30,30,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,673,16,Fully Compliant,
35440,2019,09,1465,1465,KOT MUBARIK,DG Khan Area,NO SAM,Multan,Retail,0,0,0,1,25,,,,,0,0,0,1,10,2,2,0,1,10,13,13,0,1,20,73,73,0,1,20,3,3,0,1,0,1,15,100,100,339,22,Fully Compliant,
34467,2019,09,1466,1466,PUNJAB MEDICAL COLLEGE,Pmc,NO SAM,Faisalabad,Retail,2,2,0,1,25,,,,,7,7,0,1,10,9,9,0,1,10,171,171,0,1,20,65,65,0,1,20,0,0,0,1,0,1,15,100,100,80,21,Fully Compliant,
35576,2019,09,1468,1468,Takht Nasratti Bala,Bannu,NO SAM,Peshawar,Retail,2,2,0,1,25,,,,,1,1,0,1,10,4,4,0,1,10,72,72,0,1,20,43,43,0,1,20,1,1,0,1,0,0,0,85,85,1418,36,Partially Compliant,
35441,2019,09,1470,1470,D.G. KHAN-B.I.S.E. COMPELX,DG Khan Area,NO SAM,Multan,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,11,11,0,1,20,61,61,0,1,20,1,1,0,1,0,1,15,100,100,340,23,Fully Compliant,
35735,2019,09,1471,1471,CHAK NO. 129-E.B,Burewala,NO SAM,Sahiwal,Retail,2,2,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,28,28,0,1,20,89,89,0,1,20,0,0,0,1,0,1,15,100,100,697,47,Fully Compliant,
34401,2019,09,1473,1473,Islamia Univ.Old Campus,Qamc Bahawalpur,NO SAM,Bahawalpur,Retail,3,3,0,1,25,,,,,0,0,0,1,10,9,9,0,1,10,138,136,2,0.9855072,19.71014,66,66,0,1,20,0,0,0,1,0,1,15,99.71014,99.71014,824,40,Significantly Compliant,
35961,2019,09,1474,1474,Noorkot,Shakarghar,NO SAM,Sialkot,Retail,6,6,0,1,25,,,,,0,0,0,1,10,9,9,0,1,10,175,175,0,1,20,72,72,0,1,20,0,0,0,1,0,1,15,100,100,589,35,Fully Compliant,
35536,2019,09,1476,1476,KHAHUTA,Bagh,NO SAM,Muzaffarabad,Retail,1,1,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,546,543,3,0.9945055,19.89011,64,64,0,1,20,0,0,0,1,0,1,15,99.89011,99.89011,782,29,Significantly Compliant,
35824,2019,09,1477,1477,  Sharifabad                                      ,Jhung,NO SAM,Sargodha,Retail,0,0,0,1,25,,,,,2,2,0,1,10,3,3,0,1,10,38,38,0,1,20,142,87,55,0.6126761,12.25352,1,0,1,0,-5,1,15,87.25352,87.25352,1370,73,Partially Compliant,
35470,2019,09,1478,1478,PULL RANGHOW,Khanewal,NO SAM,Multan,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,13,12,1,0.9230769,18.46154,47,47,0,1,20,0,0,0,1,0,1,15,98.46154,98.46154,959,85,Significantly Compliant,
35912,2019,09,1480,1480,Begowala more,City,NO SAM,Sialkot,Retail,5,5,0,1,25,,,,,2,2,0,1,10,6,5,1,0.8333333,8.333333,69,69,0,1,20,24,24,0,1,20,0,0,0,1,0,1,15,98.333333,98.333333,975,51,Significantly Compliant,
35925,2019,09,1481,1481,Daska Kalan,Daska,NO SAM,Sialkot,Retail,10,10,0,1,25,,,,,2,2,0,1,10,6,6,0,1,10,170,170,0,1,20,71,71,0,1,20,0,0,0,1,0,1,15,100,100,618,17,Fully Compliant,
35634,2019,09,1482,1482,Usterzai Bala,Kohat,NO SAM,Peshawar,Retail,0,0,0,1,25,,,,,2,2,0,1,10,2,2,0,1,10,30,30,0,1,20,55,55,0,1,20,0,0,0,1,0,0,0,85,85,1421,26,Partially Compliant,
35982,2019,09,1484,1484,Mirpur Mathelo-F.F.C,F.F.C. Mirpur Mathelo,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,0,0,0,1,10,5,5,0,1,10,49,49,0,1,20,108,108,0,1,20,0,0,0,1,0,1,15,100,100,579,10,Fully Compliant,
35565,2019,09,1486,1486,Khaigala,Rawalakot,NO SAM,Muzaffarabad,Retail,0,0,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,255,253,2,0.9921569,19.84314,66,66,0,1,20,0,0,0,1,0,1,15,99.84314,99.84314,797,31,Significantly Compliant,
35650,2019,09,1487,1487,Peshawar-Agriculture University,Peshawar-Cantt,NO SAM,Peshawar,Retail,19,12,7,0.6315789,15.78947,,,,,0,0,0,1,10,10,9,1,0.9,9,203,169,34,0.8325123,16.65025,0,0,0,1,20,0,0,0,1,0,0.05263158,0.7894737,72.2291937,72.2291937,1611,92,Partially Compliant,
35278,2019,09,1488,1488,Khazana; Barikot,Chakdara,NO SAM,Mardan,Retail,3,3,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,9,9,0,1,20,56,56,0,1,20,0,0,0,1,0,1,15,100,100,472,27,Fully Compliant,
34409,2019,09,1490,1490,Machi Goth-FFC,Shahi Road Ryk,NO SAM,Bahawalpur,Retail,2,2,0,1,25,,,,,0,0,0,1,10,4,4,0,1,10,79,79,0,1,20,98,74,24,0.755102,15.10204,0,0,0,1,0,1,15,95.10204,95.10204,1122,47,Significantly Compliant,
34708,2019,09,1491,1491,Chore,Mirpurkhas Area,NO SAM,Hyderabad,Retail,1,0,1,0,0,,,,,1,1,0,1,10,3,3,0,1,10,41,41,0,1,20,76,76,0,1,20,0,0,0,1,0,1,15,75,75,1553,48,Partially Compliant,
35442,2019,09,1492,1492,TIBBI QAISERANI,DG Khan Area,NO SAM,Multan,Retail,0,0,0,1,25,,,,,1,1,0,1,10,3,3,0,1,10,26,26,0,1,20,70,70,0,1,20,0,0,0,1,0,1,15,100,100,341,24,Fully Compliant,
36014,2019,09,1495,1495,Sukkur-Military Road,Sukkur,NO SAM,Sukkur,Retail,0,0,0,1,25,,,,,3,3,0,1,10,8,8,0,1,10,99,86,13,0.8686869,17.37374,286,286,0,1,20,0,0,0,1,0,1,15,97.37374,97.37374,1042,41,Significantly Compliant,
34893,2019,09,1497,1497,BARA GOA; SOHAWA,Dina,NO SAM,Jhelum,Retail,0,0,0,1,25,,,,,0,0,0,1,10,2,2,0,1,10,91,91,0,1,20,60,60,0,1,20,0,0,0,1,0,1,15,100,100,198,19,Fully Compliant,
35593,2019,09,1498,1498,Garam Chashma,Chitral,NO SAM,Peshawar,Retail,1,1,0,1,25,,,,,2,2,0,1,10,3,3,0,1,10,46,46,0,1,20,75,75,0,1,20,2,0,2,0,-5,0,0,80,80,1486,60,Partially Compliant,
34786,2019,09,1499,1499,Bunji,Gilgit,SAM Semi Urban,Islamabad,Retail,3,2,1,0.6666667,16.66667,,,,,0,0,0,1,10,3,3,0,1,10,5,5,0,1,20,32,28,4,0.875,17.5,0,0,0,1,0,1,15,89.16667,89.16667,1319,97,Partially Compliant,
34988,2019,09,1500,1500,Muslim League Qtrs,FB Area,SAM North,Karachi,Retail,11,9,2,0.8181818,20.45455,,,,,0,0,0,1,10,7,7,0,1,10,152,152,0,1,20,0,0,0,1,20,1,1,0,1,0,1,15,95.45455,95.45455,1114,85,Significantly Compliant,
